course_name,source_channel,tee_date,total_slots,occupied_slots,occupancy_percent,avg_minutes_available,average_price,min_price,max_price,market_min_price,market_avg_price,market_max_price,price_gap_percent,price_position_flag,demand_pressure,revenue_efficiency_score,as_of_date,avg_price,occ_percent,market_avg,market_min,market_max,avg_price_avg,Row,tee_time,brand_current_price,golfnow_current_price,teeoff_current_price,supremegolf_current_price,brand_availability_status,golfnow_availability_status,teeoff_availability_status,supremegolf_availability_status,overall_availability_status
ironwood_golf_club,supremegolf,2025-09-07,63.93,7.3,15.05,4839.49,51.18,40.11,62.0,41.26,59.1,74.76,-12.94,BELOW_AVERAGE,LOW_DEMAND,3.27,2026-05-04,64.72,30.88,61.46,40.38,85.14,65.13,251.29,11:00 AM,56.56,59.52,58.11,61.58,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,teeoff,2025-09-08,65.7,71.44,106.17,8098.49,68.29,47.64,84.59,38.29,63.33,83.03,15.55,ABOVE_AVERAGE,HIGH_DEMAND,4.62,2026-05-05,69.44,6.0,56.16,41.98,93.13,59.02,224.32,11:00 AM,50.52,57.67,58.34,66.88,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-09-08,36.86,31.39,118.57,418.5,84.42,89.67,107.91,40.94,59.44,92.02,84.38,ABOVE_AVERAGE,HIGH_DEMAND,4.11,2026-05-04,61.71,29.0,58.27,44.54,97.29,63.22,272.61,11:00 AM,56.52,61.8,56.62,66.61,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-09-08,94.55,90.79,103.38,6350.3,49.55,30.55,64.24,36.33,55.49,87.49,-17.28,BELOW_AVERAGE,HIGH_DEMAND,5.53,2026-05-06,53.12,114.09,59.41,44.93,91.33,58.33,230.22,11:00 AM,55.28,60.12,57.11,59.84,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,supremegolf,2025-09-08,28.7,28.07,109.61,3208.94,45.39,25.64,52.4,38.55,65.76,104.53,-41.62,BELOW_AVERAGE,HIGH_DEMAND,6.09,2026-05-06,36.53,45.7,62.94,41.47,119.24,40.12,228.63,11:00 AM,55.02,51.89,65.93,58.41,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2025-09-08,25.54,24.95,108.58,4408.5,44.8,52.29,54.77,43.83,66.25,96.11,-26.82,BELOW_AVERAGE,HIGH_DEMAND,4.98,2026-05-08,55.73,92.87,56.65,37.02,93.32,48.65,239.25,11:00 AM,51.97,55.89,60.71,65.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2025-09-08,73.48,11.53,20.97,9702.88,62.52,39.85,71.2,36.68,53.69,82.48,8.08,ABOVE_AVERAGE,LOW_DEMAND,3.27,2026-05-10,67.52,3.85,54.86,40.28,95.06,67.43,237.31,1:52 PM,55.37,55.19,59.91,70.44,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,brand,2025-09-08,85.16,78.33,98.32,11293.34,48.74,29.64,61.3,40.48,61.34,79.94,-21.05,BELOW_AVERAGE,HIGH_DEMAND,5.03,2026-05-05,52.64,-0.75,54.4,38.76,87.99,51.94,254.66,11:00 AM,58.68,52.88,65.84,63.26,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-09-09,47.22,39.78,102.76,6302.83,75.9,53.6,107.83,41.67,72.25,103.02,15.03,ABOVE_AVERAGE,HIGH_DEMAND,4.62,2026-05-04,65.56,27.75,55.48,43.5,94.51,58.03,235.22,11:00 AM,54.68,54.8,60.06,57.82,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-09-09,38.42,31.39,103.83,454.36,95.21,88.04,111.82,42.65,57.64,93.8,77.67,ABOVE_AVERAGE,HIGH_DEMAND,3.76,2026-05-04,63.28,31.06,57.0,41.33,86.08,66.17,253.39,11:00 AM,61.14,56.84,62.03,62.37,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-09-09,27.79,27.46,107.98,3474.78,63.93,35.58,69.83,40.85,66.68,99.16,-11.2,BELOW_AVERAGE,HIGH_DEMAND,4.7,2026-05-08,60.35,101.61,65.34,47.67,109.73,66.61,246.34,11:00 AM,54.34,61.44,59.63,58.46,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,golfnow,2025-09-09,42.69,40.06,105.04,4285.59,47.26,28.42,68.87,46.85,72.79,114.04,-42.85,LOWEST_IN_MARKET,HIGH_DEMAND,5.25,2026-05-04,61.95,33.56,58.57,39.19,86.86,66.56,267.91,11:00 AM,55.92,53.08,64.97,61.64,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-09-09,61.21,57.9,105.18,6332.78,48.27,36.67,49.04,42.21,76.27,107.63,-32.25,BELOW_AVERAGE,HIGH_DEMAND,4.94,2026-05-04,63.89,33.41,54.95,38.34,96.0,57.62,243.06,11:00 AM,51.31,57.86,63.29,68.05,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-09-09,51.45,21.05,44.74,6938.27,61.33,46.57,65.46,41.76,61.8,78.54,4.3,ABOVE_AVERAGE,LOW_DEMAND,3.8,2026-05-06,62.41,5.13,62.24,39.68,84.44,60.36,153.8,12:37 PM,57.98,61.33,58.3,65.4,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,golfnow,2025-09-09,27.48,1.1,7.81,4436.32,40.07,30.93,59.63,38.55,54.12,80.88,-22.95,BELOW_AVERAGE,LOW_DEMAND,3.18,2026-05-04,65.38,29.74,66.56,41.92,101.27,58.3,237.25,11:00 AM,53.78,62.45,55.69,59.67,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-09-10,70.93,69.27,120.21,8652.89,68.47,51.47,74.08,38.99,62.29,82.78,17.8,ABOVE_AVERAGE,HIGH_DEMAND,4.75,2026-05-05,70.51,5.7,61.42,38.96,81.78,61.35,244.09,11:00 AM,61.34,62.93,57.2,68.63,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-09-10,58.46,58.92,106.71,8493.0,108.27,91.55,127.7,39.64,67.02,106.57,99.94,ABOVE_AVERAGE,HIGH_DEMAND,4.22,2026-05-04,60.82,28.59,55.19,44.44,101.94,64.93,247.4,11:00 AM,51.52,56.13,58.3,63.02,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,supremegolf,2025-09-10,28.19,22.96,112.51,1762.67,67.48,64.66,66.08,38.32,64.79,109.0,2.28,ABOVE_AVERAGE,HIGH_DEMAND,4.91,2026-05-04,70.53,57.27,70.62,41.15,108.77,61.06,249.17,11:00 AM,52.41,61.57,55.91,66.26,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-09-10,30.31,5.26,23.28,754.2,40.78,24.72,60.9,45.4,70.74,99.55,-41.81,LOWEST_IN_MARKET,LOW_DEMAND,3.73,2026-05-04,60.16,31.22,55.07,41.08,97.29,56.92,270.13,11:00 AM,51.36,62.98,56.47,59.07,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,brand,2025-09-10,59.44,21.71,38.5,7555.76,41.72,26.72,40.48,41.4,51.56,84.02,-35.88,BELOW_AVERAGE,LOW_DEMAND,4.33,2026-05-04,67.28,28.99,63.85,41.24,98.35,63.91,260.78,11:00 AM,51.12,52.17,64.9,66.48,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2025-09-10,59.71,58.3,101.42,6595.97,73.64,37.3,104.23,42.88,76.98,94.96,5.84,ABOVE_AVERAGE,HIGH_DEMAND,4.48,2026-05-09,69.14,99.7,63.07,43.45,105.96,62.79,524.18,9:45 AM,73.9,67.69,82.82,79.95,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-09-10,66.18,-1.33,-1.86,3688.88,51.54,41.87,53.37,37.4,59.85,113.75,-26.63,BELOW_AVERAGE,LOW_DEMAND,2.78,2026-05-04,62.96,31.23,65.33,39.03,103.74,59.68,224.2,11:00 AM,55.1,61.12,66.07,61.46,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2025-09-11,76.37,13.71,20.9,9682.67,62.55,48.19,74.78,41.07,54.37,81.76,18.08,ABOVE_AVERAGE,LOW_DEMAND,3.5,2026-05-04,58.16,33.6,66.68,45.88,99.02,65.77,241.2,11:00 AM,58.24,59.23,56.3,59.5,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-09-11,47.94,45.4,116.69,4884.67,100.52,105.12,121.89,39.99,69.79,109.34,73.41,HIGHEST_IN_MARKET,HIGH_DEMAND,3.72,2026-05-04,95.77,17.29,62.4,36.4,100.95,98.67,240.54,11:00 AM,56.8,56.49,61.71,61.26,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,brand,2025-09-11,60.33,62.43,121.3,1863.28,55.82,41.02,55.91,41.24,54.44,84.57,-3.44,BELOW_AVERAGE,HIGH_DEMAND,5.17,2026-05-05,55.14,105.22,54.07,42.28,89.9,49.42,271.8,11:00 AM,51.83,54.81,55.9,63.71,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-09-11,32.02,6.72,30.32,666.3,36.07,24.24,48.3,43.05,70.24,108.85,-59.47,LOWEST_IN_MARKET,LOW_DEMAND,3.57,2026-05-04,61.74,33.81,60.92,46.18,99.43,64.69,255.8,11:00 AM,57.05,52.44,62.48,69.08,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-09-11,80.68,73.92,106.99,8409.38,36.47,26.8,37.69,35.81,59.5,85.64,-39.58,BELOW_AVERAGE,HIGH_DEMAND,6.41,2026-05-04,66.92,29.41,66.06,40.12,87.0,68.2,261.37,11:00 AM,59.37,56.66,58.86,58.74,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-09-11,21.99,25.38,120.16,3591.18,52.61,37.66,76.06,41.48,63.33,97.67,-25.32,BELOW_AVERAGE,HIGH_DEMAND,5.53,2026-05-07,49.59,31.11,60.07,52.88,108.84,62.56,351.74,3:30 PM,36.11,38.36,38.12,38.2,SOLD_OUT,ADDED_AND_SOLD,ADDED_AND_SOLD,ADDED_AND_SOLD,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-09-11,82.01,80.89,114.39,5723.61,66.82,45.27,84.81,41.99,70.84,97.84,3.81,ABOVE_AVERAGE,HIGH_DEMAND,4.4,2026-05-06,57.76,23.12,65.14,46.18,99.04,60.77,261.48,11:00 AM,53.45,52.07,55.3,61.19,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-09-12,60.29,6.81,15.61,1489.8,80.51,58.39,113.31,43.58,70.96,103.24,18.48,ABOVE_AVERAGE,LOW_DEMAND,3.24,2026-05-04,66.66,29.76,63.96,42.15,97.99,64.98,230.07,11:00 AM,58.73,56.32,64.95,58.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-09-12,56.38,24.92,48.45,7550.56,77.9,67.96,109.28,37.28,53.49,93.61,70.06,ABOVE_AVERAGE,LOW_DEMAND,3.23,2026-05-09,96.12,8.05,58.44,38.58,92.57,98.6,273.62,11:00 AM,55.59,57.35,56.53,60.57,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-09-12,32.03,-1.24,-1.85,775.57,46.53,32.97,52.11,36.65,55.77,103.61,-25.56,BELOW_AVERAGE,LOW_DEMAND,3.05,2026-05-04,66.72,32.55,57.95,41.58,96.71,62.96,244.36,11:00 AM,54.04,61.24,54.18,63.88,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-09-12,38.81,17.05,62.57,9095.51,44.2,25.83,55.6,38.63,57.03,86.84,-33.25,BELOW_AVERAGE,LOW_DEMAND,3.97,2026-05-09,39.61,4.12,62.58,41.86,79.57,40.6,242.81,11:00 AM,55.25,57.24,63.37,64.25,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-09-12,58.91,63.47,122.18,10003.95,40.61,25.45,42.07,35.08,59.54,84.96,-37.03,BELOW_AVERAGE,HIGH_DEMAND,5.99,2026-05-04,68.25,29.99,59.1,41.59,93.55,64.59,239.0,11:00 AM,53.23,62.83,59.7,59.93,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2025-09-12,52.51,48.9,109.3,4376.57,63.13,44.31,92.74,46.14,66.29,93.57,7.18,ABOVE_AVERAGE,HIGH_DEMAND,4.53,2026-05-04,68.19,36.21,67.2,41.92,94.05,60.38,77.77,11:15 AM,59.33,86.92,89.13,87.68,NEVER_LISTED,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,brand,2025-09-12,48.69,48.85,116.36,3023.6,58.59,48.45,85.59,46.52,65.5,107.21,-7.38,BELOW_AVERAGE,HIGH_DEMAND,4.96,2026-05-05,66.33,18.11,65.12,40.0,110.8,62.84,231.81,11:00 AM,55.14,59.4,56.43,59.84,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2025-09-13,133.2,9.62,7.32,1577.4,47.05,32.73,79.27,38.33,56.76,84.23,-21.41,BELOW_AVERAGE,LOW_DEMAND,2.82,2026-05-10,60.37,99.19,58.98,41.34,81.85,63.25,249.09,11:00 AM,58.85,58.76,54.64,60.1,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,golfnow,2025-09-13,50.38,45.83,120.01,8533.16,81.88,76.09,109.56,38.55,52.93,81.73,64.62,ABOVE_AVERAGE,HIGH_DEMAND,4.16,2026-05-10,83.46,113.13,56.52,43.18,84.43,95.7,231.19,11:00 AM,57.95,53.94,63.88,67.69,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-09-13,63.67,57.89,123.34,5036.36,63.84,33.34,65.52,38.35,66.61,99.36,-2.89,BELOW_AVERAGE,HIGH_DEMAND,5.05,2026-05-04,61.65,29.72,56.04,44.25,92.44,65.9,252.28,11:00 AM,58.76,54.21,60.87,63.63,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2025-09-13,17.47,16.0,101.07,4338.62,46.92,24.82,66.26,47.8,73.02,106.67,-39.33,BELOW_AVERAGE,MEDIUM_DEMAND,5.38,2026-05-07,38.85,10.4,64.42,38.39,104.83,44.34,249.48,11:00 AM,51.17,59.27,59.16,57.42,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-09-13,24.84,21.76,104.79,4360.97,46.49,36.2,53.79,44.78,72.13,112.99,-32.99,BELOW_AVERAGE,MEDIUM_DEMAND,4.88,2026-05-04,42.9,13.27,66.99,39.99,100.23,53.22,263.32,11:00 AM,57.52,59.53,55.98,66.63,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,teeoff,2025-09-13,75.48,64.76,108.85,3259.02,57.95,38.33,75.84,36.99,56.39,87.29,8.77,ABOVE_AVERAGE,HIGH_DEMAND,5.31,2026-05-06,62.33,118.12,59.04,46.58,89.05,68.1,367.7,4:00 PM,31.28,36.16,39.09,46.27,ADDED_LATER,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,BRAND_AND_OTA
ironwood_golf_club,teeoff,2025-09-13,66.02,8.69,14.65,4904.48,51.44,33.96,66.73,35.96,60.79,75.41,-11.95,BELOW_AVERAGE,LOW_DEMAND,3.46,2026-05-04,65.2,28.05,55.08,43.66,89.7,65.04,225.68,11:00 AM,59.51,62.78,58.53,69.02,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2025-09-14,105.65,12.6,10.96,1383.6,53.3,35.71,88.04,43.68,65.23,109.93,-16.44,BELOW_AVERAGE,LOW_DEMAND,3.01,2026-05-06,66.31,6.03,59.48,42.05,112.79,53.87,243.13,11:00 AM,58.59,55.78,63.83,62.13,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,brand,2025-09-14,43.57,45.35,121.71,3056.82,76.14,78.23,101.24,41.15,51.18,90.97,62.94,ABOVE_AVERAGE,HIGH_DEMAND,3.92,2026-05-05,83.44,6.04,54.78,42.25,81.53,86.21,271.43,11:00 AM,52.28,60.81,56.0,68.49,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-09-14,29.67,24.85,108.43,3388.79,59.47,31.05,77.53,40.99,66.62,109.64,-9.27,BELOW_AVERAGE,HIGH_DEMAND,4.45,2026-05-09,68.37,61.71,70.13,45.19,102.9,65.58,227.64,11:00 AM,58.43,59.78,62.89,63.17,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,teeoff,2025-09-14,18.1,16.96,108.92,4325.1,47.62,28.71,62.02,48.78,68.35,96.25,-34.75,BELOW_AVERAGE,MEDIUM_DEMAND,5.09,2026-05-06,30.25,-0.84,59.82,39.14,100.28,40.37,233.34,11:00 AM,51.86,52.25,64.09,63.58,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,teeoff,2025-09-14,72.05,20.83,43.56,9342.21,36.24,25.43,38.03,36.29,51.43,92.6,-40.37,BELOW_AVERAGE,LOW_DEMAND,4.38,2026-05-07,35.42,5.67,62.23,44.33,84.65,36.03,248.54,11:00 AM,54.31,54.74,57.01,60.0,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,golfnow,2025-09-14,82.26,82.25,108.33,10009.55,57.31,34.44,75.3,42.17,60.49,78.74,7.3,ABOVE_AVERAGE,HIGH_DEMAND,4.54,2026-05-04,63.3,-0.73,54.3,39.18,86.03,59.97,339.52,3:45 PM,55.12,31.93,65.16,65.67,NEVER_LISTED,SOLD_OUT,NEVER_LISTED,NEVER_LISTED,SOLD_OUT_EVERYWHERE
ironwood_golf_club,golfnow,2025-09-14,59.95,5.43,13.4,774.52,65.94,58.64,80.82,34.98,70.24,124.46,-7.55,BELOW_AVERAGE,LOW_DEMAND,3.09,2026-05-04,66.45,30.14,63.72,41.83,91.05,56.95,236.87,11:00 AM,54.05,57.23,58.52,61.14,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,golfnow,2025-09-15,60.93,-1.24,-1.82,866.9,67.26,34.87,73.52,33.42,53.12,90.4,16.69,ABOVE_AVERAGE,LOW_DEMAND,2.96,2026-05-04,56.11,30.5,57.72,44.05,86.03,65.35,229.17,11:00 AM,54.67,53.69,55.27,58.89,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,supremegolf,2025-09-15,36.67,34.43,118.19,7110.51,109.3,82.16,139.13,52.0,69.03,98.0,61.41,HIGHEST_IN_MARKET,HIGH_DEMAND,4.17,2026-05-04,62.68,33.77,66.62,40.8,97.32,62.16,224.67,11:00 AM,60.22,59.06,55.55,58.92,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,golfnow,2025-09-15,80.34,78.65,106.88,6941.93,48.11,34.29,58.93,34.84,59.42,83.54,-16.51,BELOW_AVERAGE,HIGH_DEMAND,4.98,2026-05-04,61.35,30.64,64.74,38.83,89.41,56.24,225.96,11:00 AM,54.93,53.59,57.99,67.75,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-09-15,67.65,65.99,115.96,7207.63,35.76,24.98,47.18,43.24,67.7,112.78,-48.19,BELOW_AVERAGE,HIGH_DEMAND,5.63,2026-05-04,55.98,30.84,62.8,39.69,96.24,57.23,261.88,11:00 AM,58.96,62.33,58.06,69.03,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,golfnow,2025-09-15,67.1,60.87,120.09,6665.44,40.16,31.18,44.46,43.92,68.55,110.0,-45.2,LOWEST_IN_MARKET,HIGH_DEMAND,6.15,2026-05-05,37.21,16.87,66.76,43.64,99.2,36.98,260.03,11:00 AM,54.24,54.36,65.27,66.52,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-09-15,55.56,19.14,40.23,7132.56,59.51,46.58,63.39,38.17,60.16,82.23,4.57,ABOVE_AVERAGE,LOW_DEMAND,3.82,2026-05-08,58.92,-0.84,60.35,39.29,82.52,68.51,275.82,2:30 PM,57.98,42.66,49.67,54.47,NEVER_LISTED,STILL_AVAILABLE,STILL_AVAILABLE,STILL_AVAILABLE,OTA_ONLY
ironwood_golf_club,golfnow,2025-09-15,100.88,88.53,122.43,11744.56,54.1,42.97,63.18,38.05,57.1,86.09,-13.2,BELOW_AVERAGE,HIGH_DEMAND,5.37,2026-05-04,64.49,30.02,59.08,40.78,98.45,62.17,257.04,11:00 AM,59.2,51.88,56.26,56.81,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,supremegolf,2025-09-16,67.33,17.88,29.67,6593.03,68.21,45.76,72.47,39.54,56.13,77.23,20.58,ABOVE_AVERAGE,LOW_DEMAND,3.08,2026-05-04,57.88,30.88,60.35,43.75,95.0,64.69,254.37,11:00 AM,58.27,53.6,61.28,56.86,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2025-09-16,44.36,47.92,118.57,430.41,85.72,69.02,113.41,41.9,59.4,79.88,66.48,ABOVE_AVERAGE,HIGH_DEMAND,4.25,2026-05-04,89.75,117.61,56.01,39.73,94.11,96.72,249.68,11:00 AM,60.89,58.25,65.21,63.28,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
lakewood_golf_club,teeoff,2025-09-16,64.58,17.41,34.53,8117.4,51.79,29.14,64.32,40.16,62.07,76.96,-6.0,BELOW_AVERAGE,LOW_DEMAND,3.78,2026-05-04,56.11,29.18,62.61,44.93,95.41,63.5,228.15,11:00 AM,54.77,62.76,62.12,65.49,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
pinehurst_links_club,brand,2025-09-16,39.44,4.86,14.86,674.86,37.18,27.49,46.6,34.32,61.9,115.82,-52.11,BELOW_AVERAGE,LOW_DEMAND,3.3,2026-05-04,62.92,29.31,62.69,43.95,93.87,58.01,269.25,11:00 AM,60.86,53.63,62.87,60.75,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
blue_heron_golf_course,supremegolf,2025-09-16,66.45,11.06,17.31,5772.38,39.32,34.44,39.86,35.31,58.23,67.91,-33.36,BELOW_AVERAGE,LOW_DEMAND,3.43,2026-05-04,61.15,31.77,56.94,41.44,99.64,63.78,267.33,11:00 AM,56.2,57.4,59.95,67.68,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
stonegate_golf_club_central,brand,2025-09-16,74.07,75.71,110.81,5118.01,55.78,34.6,66.51,41.67,55.0,80.86,-4.41,BELOW_AVERAGE,HIGH_DEMAND,4.93,2026-05-04,63.07,6.08,63.68,41.16,93.45,56.86,179.03,12:45 PM,53.37,54.64,64.12,71.67,ADDED_AND_SOLD,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
ironwood_golf_club,supremegolf,2025-09-16,47.43,-0.08,0.93,1656.32,63.91,52.71,76.79,49.37,74.44,102.31,-4.23,BELOW_AVERAGE,LOW_DEMAND,2.78,2026-05-04,59.71,31.55,61.25,41.03,99.38,65.82,251.74,11:00 AM,58.8,54.25,64.04,59.6,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
silver_ridge_golf_club_north,brand,2025-09-17,91.03,18.11,23.77,1359.89,64.32,35.28,108.94,40.78,73.65,106.6,-10.34,BELOW_AVERAGE,LOW_DEMAND,3.04,2026-05-08,69.71,24.06,71.72,46.62,106.1,69.66,257.67,11:00 AM,58.25,55.14,65.49,60.25,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
falcon_crest_golf_club,teeoff,2025-09-17,47.37,52.81,115.91,7770.73,76.54,76.18,116.25,41.53,60.26,82.72,66.43,ABOVE_AVERAGE,HIGH_DEMAND,3.92,2026-05-10,85.36,106.25,62.56,46.89,95.27,87.03,234.76,11:00 AM,57.39,57.52,65.46,59.72,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT,SOLD_OUT_EVERYWHERE
